country_name,date,parameter,product,value,unit
Greece,5/1/2021,Net Electricity Production,Hydro,384.3982,GWh
Greece,5/1/2021,Net Electricity Production,Wind,675.6733,GWh
Greece,5/1/2021,Net Electricity Production,Solar,574.5272,GWh
Greece,5/1/2021,Net Electricity Production,Geothermal,0,GWh
Greece,5/1/2021,Net Electricity Production,Other Renewables,0,GWh
Greece,5/1/2021,Net Electricity Production,Not Specified,0,GWh
Greece,5/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1678.3611,GWh
Greece,5/1/2021,Total Imports,Electricity,634.5628,GWh
Greece,5/1/2021,Total Exports,Electricity,175.918,GWh
Greece,5/1/2021,Used for pumped storage,Electricity,10.496,GWh
Greece,5/1/2021,Distribution Losses,Electricity,340.2536,GWh
Greece,5/1/2021,Final Consumption (Calculated),Electricity,3739.0349,GWh
Hungary,5/1/2021,Net Electricity Production,Electricity,2619.0103,GWh
Hungary,5/1/2021,Net Electricity Production,Nuclear,1098.3507,GWh
Hungary,5/1/2021,Net Electricity Production,Total Combustible Fuels,1025.2922,GWh
Hungary,5/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",217.7556,GWh
Hungary,5/1/2021,Net Electricity Production,Oil and Petroleum Products,2.1076,GWh
Hungary,5/1/2021,Net Electricity Production,Natural Gas,608.3104,GWh
Hungary,5/1/2021,Net Electricity Production,Combustible Renewables,178.2315,GWh
Hungary,5/1/2021,Net Electricity Production,Other Combustible Non-Renewables,18.887,GWh
Hungary,5/1/2021,Net Electricity Production,Hydro,12.082,GWh
Hungary,5/1/2021,Net Electricity Production,Wind,75.6381,GWh
Hungary,5/1/2021,Net Electricity Production,Solar,395.821,GWh
Hungary,5/1/2021,Net Electricity Production,Geothermal,0.5763,GWh
Hungary,5/1/2021,Net Electricity Production,Other Renewables,0,GWh
Hungary,5/1/2021,Net Electricity Production,Not Specified,11.25,GWh
Hungary,5/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",662.349,GWh
Hungary,5/1/2021,Total Imports,Electricity,1415.9694,GWh
Hungary,5/1/2021,Total Exports,Electricity,372.2153,GWh
Hungary,5/1/2021,Used for pumped storage,Electricity,0,GWh
Hungary,5/1/2021,Distribution Losses,Electricity,230.7572,GWh
Hungary,5/1/2021,Final Consumption (Calculated),Electricity,3432.0073,GWh
Iceland,5/1/2021,Net Electricity Production,Electricity,1615.8899,GWh
Iceland,5/1/2021,Net Electricity Production,Nuclear,0,GWh
Iceland,5/1/2021,Net Electricity Production,Total Combustible Fuels,0.1049,GWh
Iceland,5/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Iceland,5/1/2021,Net Electricity Production,Oil and Petroleum Products,0.1049,GWh
Iceland,5/1/2021,Net Electricity Production,Natural Gas,0,GWh
Iceland,5/1/2021,Net Electricity Production,Combustible Renewables,0,GWh
Iceland,5/1/2021,Net Electricity Production,Other Combustible Non-Renewables,0,GWh
Iceland,5/1/2021,Net Electricity Production,Hydro,1169.5324,GWh
Iceland,5/1/2021,Net Electricity Production,Wind,0.5393,GWh
Iceland,5/1/2021,Net Electricity Production,Solar,0,GWh
Iceland,5/1/2021,Net Electricity Production,Geothermal,445.7134,GWh
Iceland,5/1/2021,Net Electricity Production,Other Renewables,0,GWh
Iceland,5/1/2021,Net Electricity Production,Not Specified,0,GWh
Iceland,5/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1615.785,GWh
Iceland,5/1/2021,Total Imports,Electricity,0,GWh
Iceland,5/1/2021,Total Exports,Electricity,0,GWh
Iceland,5/1/2021,Used for pumped storage,Electricity,0,GWh
Iceland,5/1/2021,Distribution Losses,Electricity,47.624,GWh
Iceland,5/1/2021,Final Consumption (Calculated),Electricity,1568.2659,GWh
Ireland,5/1/2021,Net Electricity Production,Electricity,2316.9028,GWh
Ireland,5/1/2021,Net Electricity Production,Nuclear,0,GWh
Ireland,5/1/2021,Net Electricity Production,Total Combustible Fuels,1456.1715,GWh
Ireland,5/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",229.7033,GWh
Ireland,5/1/2021,Net Electricity Production,Oil and Petroleum Products,112.5054,GWh
Ireland,5/1/2021,Net Electricity Production,Natural Gas,998.7006,GWh
Ireland,5/1/2021,Net Electricity Production,Combustible Renewables,84.1369,GWh
Ireland,5/1/2021,Net Electricity Production,Other Combustible Non-Renewables,31.1253,GWh
Ireland,5/1/2021,Net Electricity Production,Hydro,62.7771,GWh
Ireland,5/1/2021,Net Electricity Production,Wind,783.2117,GWh
Ireland,5/1/2021,Net Electricity Production,Solar,14.7425,GWh
Ireland,5/1/2021,Net Electricity Production,Geothermal,0,GWh
Ireland,5/1/2021,Net Electricity Production,Other Renewables,0,GWh
Ireland,5/1/2021,Net Electricity Production,Not Specified,0,GWh
Ireland,5/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",944.8682,GWh
Ireland,5/1/2021,Total Imports,Electricity,372.087,GWh
Ireland,5/1/2021,Total Exports,Electricity,51.0233,GWh
Ireland,5/1/2021,Used for pumped storage,Electricity,46.636,GWh
Ireland,5/1/2021,Distribution Losses,Electricity,192.983,GWh
Ireland,5/1/2021,Final Consumption (Calculated),Electricity,2398.3474,GWh
Italy,5/1/2021,Net Electricity Production,Electricity,21358.349,GWh
Italy,5/1/2021,Net Electricity Production,Nuclear,0,GWh
Italy,5/1/2021,Net Electricity Production,Total Combustible Fuels,11198.1928,GWh
Italy,5/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",900.8373,GWh
Italy,5/1/2021,Net Electricity Production,Oil and Petroleum Products,437.9871,GWh
Italy,5/1/2021,Net Electricity Production,Natural Gas,8139.9757,GWh
Italy,5/1/2021,Net Electricity Production,Combustible Renewables,1584.8861,GWh
Italy,5/1/2021,Net Electricity Production,Other Combustible Non-Renewables,134.5066,GWh
Italy,5/1/2021,Net Electricity Production,Hydro,4726.6766,GWh
Italy,5/1/2021,Net Electricity Production,Wind,1978.9886,GWh
Italy,5/1/2021,Net Electricity Production,Solar,2945.9383,GWh
Italy,5/1/2021,Net Electricity Production,Geothermal,465.5474,GWh
Italy,5/1/2021,Net Electricity Production,Other Renewables,0,GWh
Italy,5/1/2021,Net Electricity Production,Not Specified,43.0052,GWh
Italy,5/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",11702.0371,GWh
Italy,5/1/2021,Total Imports,Electricity,3675.8444,GWh
Italy,5/1/2021,Total Exports,Electricity,227.7762,GWh
Italy,5/1/2021,Used for pumped storage,Electricity,293.1634,GWh
Italy,5/1/2021,Distribution Losses,Electricity,1454.5848,GWh
Italy,5/1/2021,Final Consumption (Calculated),Electricity,23058.6691,GWh
Japan,5/1/2021,Net Electricity Production,Electricity,73175.7731,GWh
Japan,5/1/2021,Net Electricity Production,Nuclear,5245.2828,GWh
Japan,5/1/2021,Net Electricity Production,Total Combustible Fuels,46613.2921,GWh
Japan,5/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",18593.2298,GWh
Japan,5/1/2021,Net Electricity Production,Oil and Petroleum Products,1405.5766,GWh
Japan,5/1/2021,Net Electricity Production,Natural Gas,22816.1051,GWh
Japan,5/1/2021,Net Electricity Production,Combustible Renewables,2398.4594,GWh
Japan,5/1/2021,Net Electricity Production,Other Combustible Non-Renewables,1399.9211,GWh
Japan,5/1/2021,Net Electricity Production,Hydro,10259.2759,GWh
Japan,5/1/2021,Net Electricity Production,Wind,762.7844,GWh
Japan,5/1/2021,Net Electricity Production,Solar,8602.5789,GWh
Japan,5/1/2021,Net Electricity Production,Geothermal,193.6249,GWh
Japan,5/1/2021,Net Electricity Production,Other Renewables,0,GWh
Japan,5/1/2021,Net Electricity Production,Not Specified,1498.9342,GWh
Japan,5/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",22216.7235,GWh
Japan,5/1/2021,Total Imports,Electricity,0,GWh
Japan,5/1/2021,Total Exports,Electricity,0,GWh
Japan,5/1/2021,Used for pumped storage,Electricity,1305.0183,GWh
Japan,5/1/2021,Distribution Losses,Electricity,4542.4207,GWh
Japan,5/1/2021,Final Consumption (Calculated),Electricity,67328.3341,GWh
Korea,5/1/2021,Net Electricity Production,Electricity,44533.6259,GWh
Korea,5/1/2021,Net Electricity Production,Nuclear,12149.9512,GWh
Korea,5/1/2021,Net Electricity Production,Total Combustible Fuels,28836.3667,GWh
Korea,5/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",14430.093,GWh
Korea,5/1/2021,Net Electricity Production,Oil and Petroleum Products,457.2987,GWh
Korea,5/1/2021,Net Electricity Production,Natural Gas,12988.8928,GWh
Korea,5/1/2021,Net Electricity Production,Combustible Renewables,839.2547,GWh
Korea,5/1/2021,Net Electricity Production,Other Combustible Non-Renewables,120.8275,GWh
Korea,5/1/2021,Net Electricity Production,Hydro,633.4854,GWh
Korea,5/1/2021,Net Electricity Production,Wind,274.936,GWh
Korea,5/1/2021,Net Electricity Production,Solar,2294.1245,GWh
Korea,5/1/2021,Net Electricity Production,Geothermal,0,GWh
Korea,5/1/2021,Net Electricity Production,Other Renewables,37.8327,GWh
Korea,5/1/2021,Net Electricity Production,Not Specified,306.9295,GWh
Korea,5/1/2021,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",4079.6331,GWh
Korea,5/1/2021,Total Imports,Electricity,0,GWh
Korea,5/1/2021,Total Exports,Electricity,0,GWh
Korea,5/1/2021,Used for pumped storage,Electricity,393.2426,GWh
Korea,5/1/2021,Distribution Losses,Electricity,1482.4737,GWh
Korea,5/1/2021,Final Consumption (Calculated),Electricity,42657.9095,GWh
Latvia,5/1/2021,Net Electricity Production,Electricity,533.2267,GWh
Latvia,5/1/2021,Net Electricity Production,Nuclear,0,GWh
Latvia,5/1/2021,Net Electricity Production,Total Combustible Fuels,89.4869,GWh
Latvia,5/1/2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Latvia,5/1/2021,Net Electricity Production,Oil and Petroleum Products,0,GWh
Latvia,5/1/2021,Net Electricity Production,Natural Gas,23.7333,GWh
Latvia,5/1/2021,Net Electricity Production,Combustible Renewables,65.7536,GWh
Latvia,5/1/2021,Net Electricity Production,Other Combustible Non-Renewables,0,GWh
Latvia,5/1/2021,Net Electricity Production,Hydro,431.578,GWh
Latvia,5/1/2021,Net Electricity Production,Wind,11.1612,GWh
Latvia,5/1/2021,Net Electricity Production,Solar,1.0007,GWh
Latvia,5/1/2021,Net Electricity Production,Geothermal,0,GWh
Latvia,5/1/2021,Net Electricity Production,Other Renewables,0,GWh
Latvia,5/1/2021,Net Electricity Production,Not Specified,0,GWh
